0.04475498759469885;0.02495558577926764
0.01305282661836922;0.005501575294392717
0.005210395553149283;0.004893606107353548
0.7644312029843998;0.5038065664441866
0.20468405595334424;0.0813453472839109
0.06698703742813598;0.06810949645058284
0.06024372300394001;0.061225761818795146
0.05380382684305165;0.054412855189506094
0.04756455869089315;0.048076222933998804
0.04194274535311647;0.04268740653680078
0.037306156009435654;0.038203892037768215
0.0338818255526769;0.03513434940609132
0.03152785133813123;0.03304060258435178
